Time [h]	T [C]
388.45	-19.57
388.50	-19.55
388.55	-19.51
388.60	-19.48
388.65	-19.45
388.70	-19.42
388.75	-19.38
388.80	-19.35
388.85	-19.31
388.90	-19.28
388.95	-19.24
389.00	-19.20
389.05	-19.16
389.10	-19.12
389.15	-19.08
389.20	-19.03
389.25	-18.99
389.30	-18.95
389.35	-18.90
389.40	-18.86
389.45	-18.81
389.50	-18.76
389.55	-18.71
389.60	-18.67
389.65	-18.62
389.70	-18.57
389.75	-18.51
389.80	-18.46
389.85	-18.41
389.90	-18.36
389.95	-18.30
390.00	-18.25
390.05	-18.19
390.10	-18.13
390.15	-18.08
390.20	-18.02
390.25	-17.96
390.30	-17.90
390.35	-17.84
390.40	-17.78
390.45	-17.72
390.50	-17.66
390.55	-17.59
390.60	-17.53
390.65	-17.47
390.70	-17.40
390.75	-17.34
390.80	-17.27
390.85	-17.21
390.90	-17.14
390.95	-17.07
391.00	-17.00
391.05	-16.94
391.10	-16.87
391.15	-16.80
391.20	-16.73
391.25	-16.66
391.30	-16.59
391.35	-16.52
391.40	-16.44
391.45	-16.37
391.50	-16.30
391.55	-16.23
391.60	-16.15
391.65	-16.08
391.70	-16.01
391.75	-15.93
391.80	-15.86
391.85	-15.78
391.90	-15.71
391.95	-15.63
392.00	-15.56
392.05	-15.48
392.10	-15.41
392.15	-15.33
392.20	-15.25
392.25	-15.18
392.30	-15.10
392.35	-15.02
392.40	-14.94
392.45	-14.87
392.50	-14.79
392.55	-14.71
392.60	-14.63
392.65	-14.55
392.70	-14.48
392.75	-14.40
392.80	-14.32
392.85	-14.24
392.90	-14.16
392.95	-14.08
393.00	-14.00
393.05	-13.93
393.10	-13.85
393.15	-13.77
393.20	-13.69
393.25	-13.61
393.30	-13.53
393.35	-13.46
393.40	-13.38
393.45	-13.30
393.50	-13.22
393.55	-13.14
393.60	-13.07
393.65	-12.99
393.70	-12.91
393.75	-12.83
393.80	-12.76
393.85	-12.68
393.90	-12.60
393.95	-12.53
394.00	-12.45
394.05	-12.38
394.10	-12.30
394.15	-12.23
394.20	-12.15
394.25	-12.08
394.30	-12.00
394.35	-11.93
394.40	-11.85
394.45	-11.78
394.50	-11.71
394.55	-11.64
394.60	-11.56
394.65	-11.49
394.70	-11.42
394.75	-11.35
394.80	-11.28
394.85	-11.21
394.90	-11.14
394.95	-11.07
395.00	-11.00
395.05	-10.94
395.10	-10.87
395.15	-10.80
395.20	-10.74
395.25	-10.67
395.30	-10.61
395.35	-10.54
395.40	-10.48
395.45	-10.41
395.50	-10.35
395.55	-10.29
395.60	-10.23
395.65	-10.17
395.70	-10.11
395.75	-10.05
395.80	-9.99
395.85	-9.93
395.90	-9.87
395.95	-9.82
396.00	-9.76
396.05	-9.71
396.10	-9.65
396.15	-9.60
396.20	-9.54
396.25	-9.49
396.30	-9.44
396.35	-9.39
396.40	-9.34
396.45	-9.29
396.50	-9.24
396.55	-9.20
396.60	-9.15
396.65	-9.10
396.70	-9.06
396.75	-9.01
396.80	-8.97
396.85	-8.93
396.90	-8.89
396.95	-8.85
397.00	-8.81
397.05	-8.77
397.10	-8.73
397.15	-8.69
397.20	-8.66
397.25	-8.62
397.30	-8.59
397.35	-8.55
397.40	-8.52
397.45	-8.49
397.50	-8.46
397.55	-8.43
397.60	-8.40
397.65	-8.37
397.70	-8.35
397.75	-8.32
397.80	-8.30
397.85	-8.27
397.90	-8.25
397.95	-8.23
398.00	-8.21
398.05	-8.19
398.10	-8.17
398.15	-8.15
398.20	-8.13
398.25	-8.12
398.30	-8.10
398.35	-8.09
398.40	-8.07
398.45	-8.06
398.50	-8.05
398.55	-8.04
398.60	-8.03
398.65	-8.03
398.70	-8.02
398.75	-8.01
398.80	-8.01
398.85	-8.00
398.90	-8.00
398.95	-8.00
399.00	-8.00
399.05	-8.00
399.10	-8.00
399.15	-8.00
399.20	-8.01
399.25	-8.01
399.30	-8.02
399.35	-8.02
399.40	-8.03
399.45	-8.04
399.50	-8.05
399.55	-8.06
399.60	-8.07
399.65	-8.09
399.70	-8.10
399.75	-8.11
399.80	-8.13
399.85	-8.15
399.90	-8.16
399.95	-8.18
400.00	-8.20
400.05	-8.22
400.10	-8.25
400.15	-8.27
400.20	-8.29
400.25	-8.32
400.30	-8.34
400.35	-8.37
400.40	-8.40
400.45	-8.43
400.50	-8.45
400.55	-8.49
400.60	-8.52
400.65	-8.55
400.70	-8.58
400.75	-8.62
400.80	-8.65
400.85	-8.69
400.90	-8.72
400.95	-8.76
401.00	-8.80
401.05	-8.84
401.10	-8.88
401.15	-8.92
401.20	-8.97
401.25	-9.01
401.30	-9.05
401.35	-9.10
401.40	-9.14
401.45	-9.19
401.50	-9.24
401.55	-9.29
401.60	-9.33
401.65	-9.38
401.70	-9.43
401.75	-9.49
401.80	-9.54
401.85	-9.59
401.90	-9.64
401.95	-9.70
402.00	-9.75
402.05	-9.81
402.10	-9.87
402.15	-9.92
402.20	-9.98
402.25	-10.04
402.30	-10.10
402.35	-10.16
402.40	-10.22
402.45	-10.28
402.50	-10.34
402.55	-10.41
402.60	-10.47
402.65	-10.53
402.70	-10.60
402.75	-10.66
402.80	-10.73
402.85	-10.79
402.90	-10.86
402.95	-10.93
403.00	-11.00
403.05	-11.06
403.10	-11.13
403.15	-11.20
403.20	-11.27
403.25	-11.34
403.30	-11.41
403.35	-11.48
403.40	-11.56
403.45	-11.63
403.50	-11.70
403.55	-11.77
403.60	-11.85
403.65	-11.92
403.70	-11.99
403.75	-12.07
403.80	-12.14
403.85	-12.22
403.90	-12.29
403.95	-12.37
404.00	-12.44
404.05	-12.52
404.10	-12.59
404.15	-12.67
404.20	-12.75
404.25	-12.82
404.30	-12.90
404.35	-12.98
404.40	-13.06
404.45	-13.13
404.50	-13.21
404.55	-13.29
404.60	-13.37
404.65	-13.45
404.70	-13.52
404.75	-13.60
404.80	-13.68
404.85	-13.76
404.90	-13.84
404.95	-13.92
405.00	-14.00
405.05	-14.07
405.10	-14.15
405.15	-14.23
405.20	-14.31
405.25	-14.39
405.30	-14.47
405.35	-14.54
405.40	-14.62
405.45	-14.70
405.50	-14.78
405.55	-14.86
405.60	-14.93
405.65	-15.01
405.70	-15.09
405.75	-15.17
405.80	-15.24
405.85	-15.32
405.90	-15.40
405.95	-15.47
406.00	-15.55
406.05	-15.62
406.10	-15.70
406.15	-15.77
406.20	-15.85
406.25	-15.92
406.30	-16.00
406.35	-16.07
406.40	-16.15
406.45	-16.22
406.50	-16.29
406.55	-16.36
406.60	-16.44
406.65	-16.51
406.70	-16.58
406.75	-16.65
406.80	-16.72
406.85	-16.79
406.90	-16.86
406.95	-16.93
407.00	-17.00
407.05	-17.06
407.10	-17.13
407.15	-17.20
407.20	-17.26
407.25	-17.33
407.30	-17.39
407.35	-17.46
407.40	-17.52
407.45	-17.59
407.50	-17.65
407.55	-17.71
407.60	-17.77
407.65	-17.83
407.70	-17.89
407.75	-17.95
407.80	-18.01
407.85	-18.07
407.90	-18.13
407.95	-18.18
408.00	-18.24
408.05	-18.29
408.10	-18.35
408.15	-18.40
408.20	-18.46
408.25	-18.51
408.30	-18.56
408.35	-18.61
408.40	-18.66
408.45	-18.71
408.50	-18.76
408.55	-18.80
408.60	-18.85
408.65	-18.90
408.70	-18.94
408.75	-18.99
408.80	-19.03
408.85	-19.07
408.90	-19.11
408.95	-19.15
409.00	-19.19
409.05	-19.23
409.10	-19.27
409.15	-19.31
409.20	-19.34
409.25	-19.38
409.30	-19.41
409.35	-19.45
409.40	-19.48
409.45	-19.51
409.50	-19.54
409.55	-19.57
409.60	-19.60
409.65	-19.63
409.70	-19.65
409.75	-19.68
409.80	-19.70
409.85	-19.73
409.90	-19.75
409.95	-19.77
410.00	-19.79
410.05	-19.81
410.10	-19.83
410.15	-19.85
410.20	-19.87
410.25	-19.88
410.30	-19.90
410.35	-19.91
410.40	-19.93
410.45	-19.94
410.50	-19.95
410.55	-19.96
410.60	-19.97
410.65	-19.97
410.70	-19.98
410.75	-19.99
410.80	-19.99
410.85	-20.00
410.90	-20.00
410.95	-20.00
411.00	-20.00
411.05	-20.00
411.10	-20.00
411.15	-20.00
411.20	-19.99
411.25	-19.99
411.30	-19.98
411.35	-19.98
411.40	-19.97
411.45	-19.96
411.50	-19.95
411.55	-19.94
411.60	-19.93
411.65	-19.91
411.70	-19.90
411.75	-19.89
411.80	-19.87
411.85	-19.85
411.90	-19.84
411.95	-19.82
412.00	-19.80
412.05	-19.78
412.10	-19.75
412.15	-19.73
412.20	-19.71
412.25	-19.68
412.30	-19.66
412.35	-19.63
412.40	-19.60
412.45	-19.57
412.50	-19.55
412.55	-19.51
412.60	-19.48
412.65	-19.45
412.70	-19.42
412.75	-19.38
412.80	-19.35
412.85	-19.31
412.90	-19.28
412.95	-19.24
413.00	-19.20
413.05	-19.16
413.10	-19.12
413.15	-19.08
413.20	-19.03
413.25	-18.99
413.30	-18.95
413.35	-18.90
413.40	-18.86
413.45	-18.81
413.50	-18.76
413.55	-18.71
413.60	-18.67
413.65	-18.62
413.70	-18.57
413.75	-18.51
413.80	-18.46
413.85	-18.41
413.90	-18.36
413.95	-18.30
414.00	-18.25
414.05	-18.19
414.10	-18.13
414.15	-18.08
414.20	-18.02
414.25	-17.96
414.30	-17.90
414.35	-17.84
414.40	-17.78
414.45	-17.72
414.50	-17.66
414.55	-17.59
414.60	-17.53
414.65	-17.47
414.70	-17.40
414.75	-17.34
414.80	-17.27
414.85	-17.21
414.90	-17.14
414.95	-17.07
415.00	-17.00
415.05	-16.94
415.10	-16.87
415.15	-16.80
415.20	-16.73
415.25	-16.66
415.30	-16.59
415.35	-16.52
415.40	-16.44
415.45	-16.37
415.50	-16.30
415.55	-16.23
415.60	-16.15
415.65	-16.08
415.70	-16.01
415.75	-15.93
415.80	-15.86
415.85	-15.78
415.90	-15.71
415.95	-15.63
416.00	-15.56
416.05	-15.48
416.10	-15.41
416.15	-15.33
416.20	-15.25
416.25	-15.18
416.30	-15.10
416.35	-15.02
416.40	-14.94
416.45	-14.87
416.50	-14.79
416.55	-14.71
416.60	-14.63
416.65	-14.55
416.70	-14.48
416.75	-14.40
416.80	-14.32
416.85	-14.24
416.90	-14.16
416.95	-14.08
417.00	-14.00
417.05	-13.93
417.10	-13.85
417.15	-13.77
417.20	-13.69
417.25	-13.61
417.30	-13.53
417.35	-13.46
417.40	-13.38
417.45	-13.30
417.50	-13.22
417.55	-13.14
417.60	-13.07
417.65	-12.99
417.70	-12.91
417.75	-12.83
417.80	-12.76
417.85	-12.68
417.90	-12.60
417.95	-12.53
418.00	-12.45
418.05	-12.38
418.10	-12.30
418.15	-12.23
418.20	-12.15
418.25	-12.08
418.30	-12.00
418.35	-11.93
418.40	-11.85
418.45	-11.78
418.50	-11.71
418.55	-11.64
418.60	-11.56
418.65	-11.49
418.70	-11.42
418.75	-11.35
418.80	-11.28
418.85	-11.21
418.90	-11.14
418.95	-11.07
419.00	-11.00
419.05	-10.94
419.10	-10.87
419.15	-10.80
419.20	-10.74
419.25	-10.67
419.30	-10.61
419.35	-10.54
419.40	-10.48
419.45	-10.41
419.50	-10.35
419.55	-10.29
419.60	-10.23
419.65	-10.17
419.70	-10.11
419.75	-10.05
419.80	-9.99
419.85	-9.93
419.90	-9.87
419.95	-9.82
420.00	-9.76
420.05	-9.71
420.10	-9.65
420.15	-9.60
420.20	-9.54
420.25	-9.49
420.30	-9.44
420.35	-9.39
420.40	-9.34
420.45	-9.29
420.50	-9.24
420.55	-9.20
420.60	-9.15
420.65	-9.10
420.70	-9.06
420.75	-9.01
420.80	-8.97
420.85	-8.93
420.90	-8.89
420.95	-8.85
421.00	-8.81
421.05	-8.77
421.10	-8.73
421.15	-8.69
421.20	-8.66
421.25	-8.62
421.30	-8.59
421.35	-8.55
421.40	-8.52
421.45	-8.49
421.50	-8.46
421.55	-8.43
421.60	-8.40
421.65	-8.37
421.70	-8.35
421.75	-8.32
421.80	-8.30
421.85	-8.27
421.90	-8.25
421.95	-8.23
422.00	-8.21
422.05	-8.19
422.10	-8.17
422.15	-8.15
422.20	-8.13
422.25	-8.12
422.30	-8.10
422.35	-8.09
422.40	-8.07
422.45	-8.06
422.50	-8.05
422.55	-8.04
422.60	-8.03
422.65	-8.03
422.70	-8.02
422.75	-8.01
422.80	-8.01
422.85	-8.00
422.90	-8.00
422.95	-8.00
423.00	-8.00
423.05	-8.00
423.10	-8.00
423.15	-8.00
423.20	-8.01
423.25	-8.01
423.30	-8.02
423.35	-8.02
423.40	-8.03
423.45	-8.04
423.50	-8.05
423.55	-8.06
423.60	-8.07
423.65	-8.09
423.70	-8.10
423.75	-8.11
423.80	-8.13
423.85	-8.15
423.90	-8.16
423.95	-8.18
424.00	-8.20
424.05	-8.22
424.10	-8.25
424.15	-8.27
424.20	-8.29
424.25	-8.32
424.30	-8.34
424.35	-8.37
424.40	-8.40
424.45	-8.43
424.50	-8.45
424.55	-8.49
424.60	-8.52
424.65	-8.55
424.70	-8.58
424.75	-8.62
424.80	-8.65
424.85	-8.69
424.90	-8.72
424.95	-8.76
425.00	-8.80
425.05	-8.84
425.10	-8.88
425.15	-8.92
425.20	-8.97
425.25	-9.01
425.30	-9.05
425.35	-9.10
425.40	-9.14
425.45	-9.19
425.50	-9.24
425.55	-9.29
425.60	-9.33
425.65	-9.38
425.70	-9.43
425.75	-9.49
425.80	-9.54
425.85	-9.59
425.90	-9.64
425.95	-9.70
426.00	-9.75
426.05	-9.81
426.10	-9.87
426.15	-9.92
426.20	-9.98
426.25	-10.04
426.30	-10.10
426.35	-10.16
426.40	-10.22
426.45	-10.28
426.50	-10.34
426.55	-10.41
426.60	-10.47
426.65	-10.53
426.70	-10.60
426.75	-10.66
426.80	-10.73
426.85	-10.79
426.90	-10.86
426.95	-10.93
427.00	-11.00
427.05	-11.06
427.10	-11.13
427.15	-11.20
427.20	-11.27
427.25	-11.34
427.30	-11.41
427.35	-11.48
427.40	-11.56
427.45	-11.63
427.50	-11.70
427.55	-11.77
427.60	-11.85
427.65	-11.92
427.70	-11.99
427.75	-12.07
427.80	-12.14
427.85	-12.22
427.90	-12.29
427.95	-12.37
428.00	-12.44
428.05	-12.52
428.10	-12.59
428.15	-12.67
428.20	-12.75
428.25	-12.82
428.30	-12.90
428.35	-12.98
428.40	-13.06
428.45	-13.13
428.50	-13.21
428.55	-13.29
428.60	-13.37
428.65	-13.45
428.70	-13.52
428.75	-13.60
428.80	-13.68
428.85	-13.76
428.90	-13.84
428.95	-13.92
429.00	-13.99
429.05	-14.07
429.10	-14.15
429.15	-14.23
429.20	-14.31
429.25	-14.39
429.30	-14.47
429.35	-14.54
429.40	-14.62
429.45	-14.70
429.50	-14.78
429.55	-14.86
429.60	-14.93
429.65	-15.01
429.70	-15.09
429.75	-15.17
429.80	-15.24
429.85	-15.32
429.90	-15.40
429.95	-15.47
430.00	-15.55
430.05	-15.62
430.10	-15.70
430.15	-15.77
430.20	-15.85
430.25	-15.92
430.30	-16.00
430.35	-16.07
430.40	-16.15
430.45	-16.22
430.50	-16.29
430.55	-16.36
430.60	-16.44
430.65	-16.51
430.70	-16.58
430.75	-16.65
430.80	-16.72
430.85	-16.79
430.90	-16.86
430.95	-16.93
431.00	-17.00
431.05	-17.06
431.10	-17.13
431.15	-17.20
431.20	-17.26
431.25	-17.33
431.30	-17.39
431.35	-17.46
431.40	-17.52
431.45	-17.59
431.50	-17.65
431.55	-17.71
431.60	-17.77
431.65	-17.83
431.70	-17.89
431.75	-17.95
431.80	-18.01
431.85	-18.07
431.90	-18.13
431.95	-18.18
432.00	-18.24
432.05	-18.29
432.10	-18.35
432.15	-18.40
432.20	-18.46
432.25	-18.51
432.30	-18.56
432.35	-18.61
432.40	-18.66
432.45	-18.71
432.50	-18.76
432.55	-18.80
432.60	-18.85
432.65	-18.90
432.70	-18.94
432.75	-18.99
432.80	-19.03
432.85	-19.07
432.90	-19.11
432.95	-19.15
433.00	-19.19
433.05	-19.23
433.10	-19.27
433.15	-19.31
433.20	-19.34
433.25	-19.38
433.30	-19.41
433.35	-19.45
433.40	-19.48
433.45	-19.51
433.50	-19.54
433.55	-19.57
433.60	-19.60
433.65	-19.63
433.70	-19.65
433.75	-19.68
433.80	-19.70
433.85	-19.73
433.90	-19.75
433.95	-19.77
434.00	-19.79
434.05	-19.81
434.10	-19.83
434.15	-19.85
434.20	-19.87
434.25	-19.88
434.30	-19.90
434.35	-19.91
434.40	-19.93
434.45	-19.94
434.50	-19.95
434.55	-19.96
434.60	-19.97
434.65	-19.97
434.70	-19.98
434.75	-19.99
434.80	-19.99
434.85	-20.00
434.90	-20.00
434.95	-20.00
435.00	-20.00
435.05	-20.00
435.10	-20.00
435.15	-20.00
435.20	-19.99
435.25	-19.99
435.30	-19.98
435.35	-19.98
435.40	-19.97
435.45	-19.96
435.50	-19.95
435.55	-19.94
435.60	-19.93
435.65	-19.91
435.70	-19.90
435.75	-19.89
435.80	-19.87
435.85	-19.85
435.90	-19.84
435.95	-19.82
436.00	-19.80
436.05	-19.78
436.10	-19.75
436.15	-19.73
436.20	-19.71
436.25	-19.68
436.30	-19.66
436.35	-19.63
436.40	-19.60
436.45	-19.57
436.50	-19.55
436.55	-19.51
436.60	-19.48
436.65	-19.45
436.70	-19.42
436.75	-19.38
436.80	-19.35
436.85	-19.31
436.90	-19.28
436.95	-19.24
437.00	-19.20
437.05	-19.16
437.10	-19.12
437.15	-19.08
437.20	-19.03
437.25	-18.99
437.30	-18.95
437.35	-18.90
437.40	-18.86
437.45	-18.81
437.50	-18.76
437.55	-18.72
437.60	-18.67
437.65	-18.62
437.70	-18.57
437.75	-18.51
437.80	-18.46
437.85	-18.41
437.90	-18.36
437.95	-18.30
438.00	-18.25
438.05	-18.19
438.10	-18.13
438.15	-18.08
438.20	-18.02
438.25	-17.96
438.30	-17.90
438.35	-17.84
438.40	-17.78
438.45	-17.72
438.50	-17.66
438.55	-17.59
438.60	-17.53
438.65	-17.47
438.70	-17.40
438.75	-17.34
438.80	-17.27
438.85	-17.21
438.90	-17.14
438.95	-17.07
439.00	-17.00
439.05	-16.94
439.10	-16.87
439.15	-16.80
439.20	-16.73
439.25	-16.66
439.30	-16.59
439.35	-16.52
439.40	-16.45
439.45	-16.37
439.50	-16.30
439.55	-16.23
439.60	-16.16
439.65	-16.08
439.70	-16.01
439.75	-15.93
439.80	-15.86
439.85	-15.78
439.90	-15.71
439.95	-15.63
440.00	-15.56
440.05	-15.48
440.10	-15.41
440.15	-15.33
440.20	-15.25
440.25	-15.18
440.30	-15.10
440.35	-15.02
440.40	-14.94
440.45	-14.87
440.50	-14.79
440.55	-14.71
440.60	-14.63
440.65	-14.55
440.70	-14.48
440.75	-14.40
440.80	-14.32
440.85	-14.24
440.90	-14.16
440.95	-14.08
441.00	-14.01
441.05	-13.93
441.10	-13.85
441.15	-13.77
441.20	-13.69
441.25	-13.61
441.30	-13.53
441.35	-13.46
441.40	-13.38
441.45	-13.30
441.50	-13.22
441.55	-13.14
441.60	-13.07
441.65	-12.99
441.70	-12.91
441.75	-12.83
441.80	-12.76
441.85	-12.68
441.90	-12.60
441.95	-12.53
442.00	-12.45
442.05	-12.38
442.10	-12.30
442.15	-12.23
442.20	-12.15
442.25	-12.08
442.30	-12.00
442.35	-11.93
442.40	-11.85
442.45	-11.78
442.50	-11.71
442.55	-11.64
442.60	-11.56
442.65	-11.49
442.70	-11.42
442.75	-11.35
442.80	-11.28
442.85	-11.21
442.90	-11.14
442.95	-11.07
443.00	-11.00
443.05	-10.94
443.10	-10.87
443.15	-10.80
443.20	-10.74
443.25	-10.67
443.30	-10.61
443.35	-10.54
443.40	-10.48
443.45	-10.41
443.50	-10.35
443.55	-10.29
443.60	-10.23
443.65	-10.17
443.70	-10.11
443.75	-10.05
443.80	-9.99
443.85	-9.93
443.90	-9.87
443.95	-9.82
444.00	-9.76
444.05	-9.71
444.10	-9.65
444.15	-9.60
444.20	-9.54
444.25	-9.49
444.30	-9.44
444.35	-9.39
444.40	-9.34
444.45	-9.29
444.50	-9.24
444.55	-9.20
444.60	-9.15
444.65	-9.10
444.70	-9.06
444.75	-9.01
444.80	-8.97
444.85	-8.93
444.90	-8.89
444.95	-8.85
445.00	-8.81
445.05	-8.77
445.10	-8.73
445.15	-8.69
445.20	-8.66
445.25	-8.62
445.30	-8.59
445.35	-8.55
445.40	-8.52
445.45	-8.49
445.50	-8.46
445.55	-8.43
445.60	-8.40
445.65	-8.37
445.70	-8.35
445.75	-8.32
445.80	-8.30
445.85	-8.27
445.90	-8.25
445.95	-8.23
446.00	-8.21
446.05	-8.19
446.10	-8.17
446.15	-8.15
446.20	-8.13
446.25	-8.12
446.30	-8.10
446.35	-8.09
446.40	-8.07
446.45	-8.06
446.50	-8.05
446.55	-8.04
446.60	-8.03
446.65	-8.03
446.70	-8.02
446.75	-8.01
446.80	-8.01
446.85	-8.00
446.90	-8.00
446.95	-8.00
447.00	-8.00
447.05	-8.00
447.10	-8.00
447.15	-8.00
447.20	-8.01
447.25	-8.01
447.30	-8.02
447.35	-8.02
447.40	-8.03
447.45	-8.04
447.50	-8.05
447.55	-8.06
447.60	-8.07
447.65	-8.09
447.70	-8.10
447.75	-8.11
447.80	-8.13
447.85	-8.15
447.90	-8.16
447.95	-8.18
448.00	-8.20
448.05	-8.22
448.10	-8.25
448.15	-8.27
448.20	-8.29
448.25	-8.32
448.30	-8.34
448.35	-8.37
448.40	-8.40
448.45	-8.43
448.50	-8.45
448.55	-8.49
448.60	-8.52
448.65	-8.55
448.70	-8.58
448.75	-8.62
448.80	-8.65
448.85	-8.69
448.90	-8.72
448.95	-8.76
449.00	-8.80
449.05	-8.84
449.10	-8.88
449.15	-8.92
449.20	-8.97
449.25	-9.01
449.30	-9.05
449.35	-9.10
449.40	-9.14
449.45	-9.19
449.50	-9.24
449.55	-9.28
449.60	-9.33
449.65	-9.38
449.70	-9.43
449.75	-9.49
449.80	-9.54
449.85	-9.59
449.90	-9.64
449.95	-9.70
450.00	-9.75
450.05	-9.81
450.10	-9.87
450.15	-9.92
450.20	-9.98
450.25	-10.04
450.30	-10.10
450.35	-10.16
450.40	-10.22
450.45	-10.28
450.50	-10.34
450.55	-10.41
450.60	-10.47
450.65	-10.53
450.70	-10.60
450.75	-10.66
450.80	-10.73
450.85	-10.79
450.90	-10.86
450.95	-10.93
451.00	-11.00
451.05	-11.06
451.10	-11.13
451.15	-11.20
451.20	-11.27
451.25	-11.34
451.30	-11.41
451.35	-11.48
451.40	-11.55
451.45	-11.63
451.50	-11.70
451.55	-11.77
451.60	-11.84
451.65	-11.92
451.70	-11.99
451.75	-12.07
451.80	-12.14
451.85	-12.22
451.90	-12.29
451.95	-12.37
452.00	-12.44
452.05	-12.52
452.10	-12.59
452.15	-12.67
452.20	-12.75
452.25	-12.82
452.30	-12.90
452.35	-12.98
452.40	-13.06
452.45	-13.13
452.50	-13.21
452.55	-13.29
452.60	-13.37
452.65	-13.45
452.70	-13.52
452.75	-13.60
452.80	-13.68
452.85	-13.76
452.90	-13.84
452.95	-13.92
453.00	-13.99
453.05	-14.07
453.10	-14.15
453.15	-14.23
453.20	-14.31
453.25	-14.39
453.30	-14.47
453.35	-14.54
453.40	-14.62
453.45	-14.70
453.50	-14.78
453.55	-14.86
453.60	-14.93
453.65	-15.01
453.70	-15.09
453.75	-15.17
453.80	-15.24
453.85	-15.32
453.90	-15.40
453.95	-15.47
454.00	-15.55
454.05	-15.62
454.10	-15.70
454.15	-15.77
454.20	-15.85
454.25	-15.92
454.30	-16.00
454.35	-16.07
454.40	-16.15
454.45	-16.22
454.50	-16.29
454.55	-16.36
454.60	-16.44
454.65	-16.51
454.70	-16.58
454.75	-16.65
454.80	-16.72
454.85	-16.79
454.90	-16.86
454.95	-16.93
455.00	-17.00
455.05	-17.06
455.10	-17.13
455.15	-17.20
455.20	-17.26
455.25	-17.33
455.30	-17.39
455.35	-17.46
455.40	-17.52
455.45	-17.59
455.50	-17.65
455.55	-17.71
455.60	-17.77
455.65	-17.83
455.70	-17.89
455.75	-17.95
455.80	-18.01
455.85	-18.07
455.90	-18.13
455.95	-18.18
456.00	-18.24
456.05	-18.29
456.10	-18.35
456.15	-18.40
456.20	-18.46
456.25	-18.51
456.30	-18.56
456.35	-18.61
456.40	-18.66
456.45	-18.71
456.50	-18.76
456.55	-18.80
456.60	-18.85
456.65	-18.90
456.70	-18.94
456.75	-18.99
456.80	-19.03
456.85	-19.07
456.90	-19.11
456.95	-19.15
457.00	-19.19
457.05	-19.23
457.10	-19.27
457.15	-19.31
457.20	-19.34
457.25	-19.38
457.30	-19.41
457.35	-19.45
457.40	-19.48
457.45	-19.51
457.50	-19.54
457.55	-19.57
457.60	-19.60
457.65	-19.63
457.70	-19.65
457.75	-19.68
457.80	-19.70
457.85	-19.73
457.90	-19.75
457.95	-19.77
458.00	-19.79
458.05	-19.81
458.10	-19.83
458.15	-19.85
458.20	-19.87
458.25	-19.88
458.30	-19.90
458.35	-19.91
458.40	-19.93
458.45	-19.94
458.50	-19.95
458.55	-19.96
458.60	-19.97
458.65	-19.97
458.70	-19.98
458.75	-19.99
458.80	-19.99
458.85	-20.00
458.90	-20.00
458.95	-20.00
459.00	-20.00
459.05	-20.00
459.10	-20.00
459.15	-20.00
459.20	-19.99
459.25	-19.99
459.30	-19.98
459.35	-19.98
459.40	-19.97
459.45	-19.96
459.50	-19.95
459.55	-19.94
459.60	-19.93
459.65	-19.91
459.70	-19.90
459.75	-19.89
459.80	-19.87
459.85	-19.85
459.90	-19.84
459.95	-19.82
460.00	-19.80
460.05	-19.78
460.10	-19.75
460.15	-19.73
460.20	-19.71
460.25	-19.68
460.30	-19.66
460.35	-19.63
460.40	-19.60
460.45	-19.57
460.50	-19.55
460.55	-19.51
460.60	-19.48
460.65	-19.45
460.70	-19.42
460.75	-19.38
460.80	-19.35
460.85	-19.31
460.90	-19.28
460.95	-19.24
461.00	-19.20
461.05	-19.16
461.10	-19.12
461.15	-19.08
461.20	-19.03
461.25	-18.99
461.30	-18.95
461.35	-18.90
461.40	-18.86
461.45	-18.81
461.50	-18.76
461.55	-18.72
461.60	-18.67
461.65	-18.62
461.70	-18.57
461.75	-18.51
461.80	-18.46
461.85	-18.41
461.90	-18.36
461.95	-18.30
462.00	-18.25
462.05	-18.19
462.10	-18.13
462.15	-18.08
462.20	-18.02
462.25	-17.96
462.30	-17.90
462.35	-17.84
462.40	-17.78
462.45	-17.72
462.50	-17.66
462.55	-17.59
462.60	-17.53
462.65	-17.47
462.70	-17.40
462.75	-17.34
462.80	-17.27
462.85	-17.21
462.90	-17.14
462.95	-17.07
463.00	-17.00
463.05	-16.94
463.10	-16.87
463.15	-16.80
463.20	-16.73
463.25	-16.66
463.30	-16.59
463.35	-16.52
463.40	-16.45
463.45	-16.37
463.50	-16.30
463.55	-16.23
463.60	-16.16
463.65	-16.08
463.70	-16.01
463.75	-15.93
463.80	-15.86
463.85	-15.78
463.90	-15.71
463.95	-15.63
464.00	-15.56
464.05	-15.48
464.10	-15.41
464.15	-15.33
464.20	-15.25
464.25	-15.18
464.30	-15.10
464.35	-15.02
464.40	-14.94
464.45	-14.87
464.50	-14.79
464.55	-14.71
464.60	-14.63
464.65	-14.55
464.70	-14.48
464.75	-14.40
464.80	-14.32
464.85	-14.24
464.90	-14.16
464.95	-14.08
465.00	-14.01
465.05	-13.93
465.10	-13.85
465.15	-13.77
465.20	-13.69
465.25	-13.61
465.30	-13.53
465.35	-13.46
465.40	-13.38
465.45	-13.30
465.50	-13.22
465.55	-13.14
465.60	-13.07
465.65	-12.99
465.70	-12.91
465.75	-12.83
465.80	-12.76
465.85	-12.68
465.90	-12.60
465.95	-12.53
466.00	-12.45
466.05	-12.38
466.10	-12.30
